x,y,vertical,horizontal
1.4,-0.4,2309384163056.081,59691790299.56426
1.4,-0.3,2475688723788.9805,-568651747415.8221
1.4,-0.2,2222673636288.6006,-1415597803214.4878
1.4,-0.1,1358458890263.6794,-2215894750114.5996
1.5,-2.0,99702103539.6731,86053138507.79419
1.5,-1.9,115538861891.67053,102794789970.87935
1.5,-1.8,134623800608.97412,123285717307.92686
1.5,-1.7,157824515046.5787,148443338604.12723
1.5,-1.6,186313587249.28067,179411591924.4584
1.5,-1.5,221705228779.441,217605152421.15097
1.5,-1.4,266264102387.9973,264747369151.5257
1.5,-1.3,323227121572.69794,322880894676.6437
1.5,-1.2,397300505154.3433,394303575398.3408
1.5,-1.1,495421881470.3813,481325921356.3207
1.5,-1.0,627900369552.7999,585627713212.43
